Cha Tae Sik 1,3752,0.8,0.0,0.0,0.0,58.0,0.0,41.2
Man Seok,3775,0.0,0.0,0.1,0.0,1.1,0.0,98.8
Cha Tae Sik 1,3776,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Cha Tae Sik 1,3806,0.0,0.0,21.1,3.9,74.9,0.0,0.1
Cha Tae Sik 1,3839,0.0,0.0,0.0,0.0,10.1,0.0,89.8
Cha Tae Sik 1,3840,4.5,0.0,15.7,0.1,26.2,0.0,53.5
Lam Loan,3859,6.5,0.0,0.2,0.0,34.4,0.0,58.9
Man Seok,3861,0.0,0.0,54.6,0.0,16.9,0.0,28.5
Cha Tae Sik 1,3866,6.9,0.0,12.6,0.6,40.4,0.7,38.9
Man Seok,3868,0.0,0.0,97.9,0.0,2.1,0.0,0.0
Cha Tae Sik 1,3871,0.0,0.0,0.0,0.0,1.9,0.0,98.1
Jeong So Mi,3873,4.8,0.0,1.6,91.1,2.5,0.0,0.0
Cha Tae Sik 1,3874,0.6,0.0,0.8,0.0,67.3,0.0,31.3
Man Seok,3878,2.1,0.0,18.0,0.7,66.6,0.0,12.6
Cha Tae Sik 1,3882,1.8,0.0,13.4,0.0,84.2,0.0,0.5
Jeong So Mi,3885,8.2,0.0,82.6,0.0,8.7,0.0,0.4
Jong Seok,4249,53.9,0.0,0.2,13.9,14.1,3.6,14.2
Cha Tae Sik 1,4387,99.9,0.0,0.0,0.0,0.0,0.0,0.0
Cha Tae Sik 1,4406,15.2,0.0,1.8,0.0,4.7,0.0,78.2
Cha Tae Sik 2,4416,0.7,0.0,14.5,0.6,1.2,0.0,82.9
Cha Tae Sik 2,4419,3.3,0.0,0.0,19.3,0.2,0.0,77.2
Cha Tae Sik 2,4467,6.1,0.0,0.2,0.0,44.8,0.0,48.9
Cha Tae Sik 2,4473,19.5,0.0,1.6,0.0,65.1,0.0,13.7
Cha Tae Sik 2,4480,7.4,0.0,0.4,0.0,86.4,0.0,5.8
Cha Tae Sik 2,4491,6.4,0.0,0.4,0.0,89.3,0.0,4.0
Cha Tae Sik 2,4507,26.1,0.0,2.0,0.1,67.2,0.0,4.7
Cha Tae Sik 2,4511,0.0,0.0,0.6,0.2,22.0,0.0,77.2
Jong Seok,4557,0.0,0.0,0.7,2.2,95.5,0.0,1.6
Jeong So Mi,4560,0.0,0.0,0.0,0.0,1.5,0.0,98.5
Jeong So Mi,4564,0.0,0.0,0.0,0.0,23.2,0.0,76.8
Jeong So Mi,4619,0.0,0.0,0.3,0.0,97.1,0.0,2.6
Cha Tae Sik 2,4631,91.2,0.0,0.1,8.1,0.2,0.0,0.4
Jong Seok,4807,0.0,0.0,0.0,31.0,0.0,0.0,69.0
Jong Seok,4823,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Cha Tae Sik 2,4944,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Cha Tae Sik 2,5024,0.2,0.0,0.0,0.0,0.7,0.0,99.1
Cha Tae Sik 2,5062,4.5,0.0,0.2,0.0,45.4,0.0,49.9
Cha Tae Sik 2,5067,80.2,0.0,3.6,0.4,14.4,0.0,1.4
Cha Tae Sik 2,5072,0.9,0.0,0.0,0.0,7.9,0.0,91.2
Cha Tae Sik 2,5074,58.2,0.0,0.0,0.0,8.4,0.0,33.3
Cha Tae Sik 2,5087,70.5,0.0,2.6,0.0,9.5,0.0,17.4
Jong Seok,5090,0.0,0.0,0.0,0.0,3.5,0.0,96.4
Cha Tae Sik 2,5092,99.3,0.0,0.1,0.0,0.5,0.0,0.1
Jong Seok,5095,1.3,0.0,11.5,0.2,35.3,0.0,51.7
Cha Tae Sik 2,5099,98.6,0.0,0.9,0.0,0.4,0.0,0.0
Cha Tae Sik 2,5118,0.4,0.2,0.8,0.8,41.7,0.0,56.1
Cha Tae Sik 2,5130,6.3,0.0,0.1,0.0,85.9,0.0,7.7
Cha Tae Sik 2,5138,0.0,0.0,27.4,0.0,0.3,0.7,71.6
Jong Seok,5148,0.0,0.0,0.0,0.1,29.9,0.0,70.0
Jong Seok,5163,55.4,0.0,0.2,1.1,24.7,3.2,15.4
Cha Tae Sik 2,5182,0.1,0.0,0.5,0.0,3.3,0.0,96.1
Cha Tae Sik 2,5186,0.0,0.0,0.1,0.0,0.9,0.0,99.0
Cha Tae Sik 2,5189,0.1,0.0,0.9,0.0,95.2,0.0,3.8
Cha Tae Sik 2,5193,2.2,0.0,0.3,0.0,67.4,0.0,30.0
Cha Tae Sik 2,5204,0.1,0.0,0.1,0.0,12.8,0.0,87.1
Cha Tae Sik 2,5207,0.0,0.0,0.2,0.0,92.9,0.0,6.8
Jong Seok,5228,17.9,0.0,3.6,0.0,21.9,0.4,56.2
Jong Seok,5255,0.0,0.0,67.8,0.0,19.9,0.0,12.3
Jong Seok,5260,0.0,0.0,99.7,0.0,0.2,0.0,0.1
Jong Seok,5262,21.4,0.0,1.6,0.2,59.5,0.1,17.2
Man Seok,5293,1.0,0.0,0.0,2.5,0.9,0.0,95.5
Man Seok,5307,3.6,0.0,0.5,0.1,95.6,0.0,0.2
Cha Tae Sik 2,5311,8.7,0.0,0.0,5.7,21.0,0.0,64.6
Man Seok,5315,8.4,0.0,25.3,0.0,60.3,0.0,6.0
Cha Tae Sik 2,5320,3.9,0.0,0.1,1.8,39.6,0.0,54.6
Man Seok,5322,0.0,0.0,3.0,0.0,96.9,0.0,0.1
Cha Tae Sik 2,5326,1.4,0.0,0.0,0.5,15.8,0.0,82.3
Man Seok,5330,0.3,0.0,1.5,0.3,95.8,0.0,2.1
Man Seok,5337,0.3,0.0,92.9,6.7,0.0,0.0,0.0
Jeong So Mi,5342,90.3,0.0,0.6,0.0,9.0,0.0,0.0
Jong Seok,5363,0.0,0.0,8.3,0.0,0.0,91.7,0.0
Jong Seok,5380,0.0,0.0,71.1,0.0,0.3,13.7,14.9
Cha Tae Sik 2,5385,5.6,0.0,4.9,0.0,77.3,0.0,12.2
Jong Seok,5394,0.0,0.0,79.2,0.1,0.0,20.6,0.1
Cha Tae Sik 1,5397,3.4,0.0,11.7,0.0,70.0,0.0,14.9
Jong Seok,5406,2.0,0.0,58.0,0.1,26.9,0.0,12.9
Jong Seok,5409,1.2,0.0,1.3,0.0,96.8,0.0,0.8
Jong Seok,5412,0.9,0.0,82.3,0.1,6.0,0.7,10.0
Jong Seok,5418,3.2,0.0,4.9,0.0,88.2,0.1,3.5
Jong Seok,5421,0.2,0.0,23.5,53.5,0.1,22.5,0.2
Cha Tae Sik 1,5425,1.7,0.0,0.6,0.0,97.0,0.0,0.8
Jong Seok,5443,0.0,0.0,6.4,39.0,0.0,54.6,0.0
Jong Seok,5447,0.1,0.0,1.6,0.0,0.9,7.8,89.6
Jong Seok,5448,0.2,0.0,2.3,0.0,0.8,6.0,90.7
Jong Seok,5454,3.0,0.0,0.6,0.0,36.2,0.0,60.2
Jong Seok,5465,0.2,0.0,1.1,0.0,1.7,5.5,91.5
Jong Seok,5470,0.0,0.0,0.3,0.0,0.6,4.1,95.0
Cha Tae Sik 1,5541,0.3,0.0,0.0,0.0,2.2,0.0,97.4
Jong Seok,5546,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Jong Seok,5560,0.1,0.0,0.3,0.0,99.4,0.0,0.2
Jeong So Mi,5574,3.4,0.0,94.4,0.0,2.1,0.0,0.0
Jeong So Mi,5591,0.0,0.0,31.5,0.0,68.4,0.0,0.0
Jong Seok,5705,24.0,0.0,0.0,0.0,66.1,0.0,9.9
Man Seok,5718,5.0,0.1,7.0,42.1,33.1,0.1,12.6
Lam Loan,5726,18.7,0.0,1.9,0.1,26.8,0.0,52.5
Cha Tae Sik 2,5732,46.3,0.0,0.5,0.0,3.6,0.0,49.5
Cha Tae Sik 2,5733,89.6,0.0,10.4,0.0,0.0,0.0,0.0
Jeong So Mi,5741,0.2,0.0,0.1,0.0,99.7,0.0,0.0
Jeong So Mi,5744,1.2,0.0,6.6,0.0,92.2,0.0,0.0
Man Seok,5746,18.5,3.6,60.5,0.0,14.3,0.0,3.1
Cha Tae Sik 2,5749,5.9,0.0,3.1,0.1,33.4,0.2,57.3
Jong Seok,5756,85.5,0.8,7.2,0.0,5.2,0.1,1.3
Cha Tae Sik 2,5762,26.5,0.0,2.3,0.0,19.6,0.0,51.5
Man Seok,5765,2.6,0.0,0.1,0.0,48.6,0.0,48.7
Cha Tae Sik 2,5768,36.0,1.8,8.1,0.3,16.5,5.1,32.3
Man Seok,5769,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Man Seok,5773,81.1,0.0,5.4,0.0,1.5,0.0,12.1
Cha Tae Sik 2,5776,8.1,0.0,10.1,0.0,52.4,1.4,28.0
Cha Tae Sik 2,5788,13.2,0.0,0.9,0.0,22.1,0.0,63.8
Man Seok,5789,2.0,0.0,9.4,14.9,19.0,0.5,54.3
Man Seok,5799,88.8,0.0,9.8,0.4,0.6,0.3,0.2
Man Seok,5810,0.8,0.0,0.7,18.7,7.3,0.0,72.4
Man Seok,5836,0.2,0.0,0.1,2.3,0.9,0.0,96.5
Man Seok,5847,1.0,0.0,7.7,20.6,19.9,0.4,50.4
Man Seok,5855,19.6,0.1,1.0,0.0,32.7,0.0,46.6
Lam Loan,5868,38.9,0.0,1.1,0.0,47.7,0.0,12.3
